Datetime,Adj Close,Close,High,Low,Open,Volume
2020-02-25 12:10:00+09:00,57300.0,57300.0,57300.0,57100.0,57200.0,439995
2020-02-25 12:15:00+09:00,57300.0,57300.0,57300.0,57200.0,57200.0,62622
2020-02-25 12:20:00+09:00,57200.0,57200.0,57300.0,57200.0,57300.0,67042
2020-02-25 12:25:00+09:00,57300.0,57300.0,57300.0,57200.0,57300.0,80368
2020-02-25 12:30:00+09:00,57300.0,57300.0,57300.0,57200.0,57300.0,57735
2020-02-25 12:35:00+09:00,57300.0,57300.0,57300.0,57200.0,57300.0,67948
2020-02-25 12:40:00+09:00,57400.0,57400.0,57400.0,57200.0,57200.0,219620
2020-02-25 12:45:00+09:00,57300.0,57300.0,57400.0,57300.0,57400.0,62992
2020-02-25 12:50:00+09:00,57400.0,57400.0,57400.0,57300.0,57300.0,70310
2020-02-25 12:55:00+09:00,57500.0,57500.0,57600.0,57300.0,57400.0,361538
2020-02-25 13:00:00+09:00,57500.0,57500.0,57500.0,57400.0,57500.0,103130
2020-02-25 13:05:00+09:00,57500.0,57500.0,57500.0,57400.0,57500.0,112669
2020-02-25 13:10:00+09:00,57500.0,57500.0,57500.0,57400.0,57400.0,83467
2020-02-25 13:15:00+09:00,57500.0,57500.0,57500.0,57300.0,57500.0,250444
2020-02-25 13:20:00+09:00,57500.0,57500.0,57500.0,57400.0,57500.0,71104
2020-02-25 13:25:00+09:00,57700.0,57700.0,57700.0,57400.0,57500.0,250873
2020-02-25 13:30:00+09:00,57700.0,57700.0,57700.0,57500.0,57600.0,170261
2020-02-25 13:35:00+09:00,57700.0,57700.0,57700.0,57500.0,57700.0,204147
2020-02-25 13:40:00+09:00,57600.0,57600.0,57800.0,57600.0,57700.0,292374
2020-02-25 13:45:00+09:00,57800.0,57800.0,57800.0,57600.0,57700.0,140850
2020-02-25 13:50:00+09:00,57800.0,57800.0,57900.0,57600.0,57800.0,254778
2020-02-25 13:55:00+09:00,57700.0,57700.0,57900.0,57700.0,57900.0,138188
2020-02-25 14:00:00+09:00,57900.0,57900.0,57900.0,57700.0,57800.0,304837
2020-02-25 14:05:00+09:00,58000.0,58000.0,58000.0,57800.0,57900.0,256730
2020-02-25 14:10:00+09:00,58000.0,58000.0,58000.0,57800.0,58000.0,232535
2020-02-25 14:15:00+09:00,57900.0,57900.0,58000.0,57800.0,58000.0,191871
2020-02-25 14:20:00+09:00,57900.0,57900.0,57900.0,57800.0,57900.0,108057
2020-02-25 14:25:00+09:00,57700.0,57700.0,57900.0,57600.0,57900.0,560887
2020-02-25 14:30:00+09:00,57600.0,57600.0,57800.0,57600.0,57700.0,119473
2020-02-25 14:35:00+09:00,57800.0,57800.0,57800.0,57600.0,57700.0,215564
2020-02-25 14:40:00+09:00,57700.0,57700.0,57800.0,57700.0,57800.0,83359
2020-02-25 14:45:00+09:00,57700.0,57700.0,57800.0,57700.0,57800.0,81218
2020-02-25 14:50:00+09:00,57800.0,57800.0,57800.0,57700.0,57700.0,146920
2020-02-25 14:55:00+09:00,57800.0,57800.0,57800.0,57600.0,57700.0,327404
2020-02-26 09:00:00+09:00,56400.0,56400.0,56500.0,56000.0,56000.0,0
2020-02-26 09:05:00+09:00,56600.0,56600.0,56700.0,56300.0,56400.0,1012640
2020-02-26 09:10:00+09:00,56500.0,56500.0,56600.0,56300.0,56500.0,745284
2020-02-26 09:15:00+09:00,56400.0,56400.0,56600.0,56400.0,56500.0,551184
2020-02-26 09:20:00+09:00,56500.0,56500.0,56600.0,56400.0,56500.0,493477
2020-02-26 09:25:00+09:00,56700.0,56700.0,56700.0,56400.0,56500.0,415195
2020-02-26 09:30:00+09:00,56600.0,56600.0,56700.0,56500.0,56700.0,558523
2020-02-26 09:35:00+09:00,56600.0,56600.0,56700.0,56500.0,56600.0,370377
2020-02-26 09:40:00+09:00,56900.0,56900.0,56900.0,56500.0,56600.0,315519
2020-02-26 09:45:00+09:00,57000.0,57000.0,57000.0,56800.0,56900.0,267996
2020-02-26 09:50:00+09:00,56900.0,56900.0,57000.0,56800.0,57000.0,485278
2020-02-26 09:55:00+09:00,56600.0,56600.0,56900.0,56600.0,56900.0,430081
2020-02-26 10:00:00+09:00,56600.0,56600.0,56700.0,56500.0,56600.0,444562
2020-02-26 10:05:00+09:00,56600.0,56600.0,56700.0,56500.0,56600.0,380095
2020-02-26 10:10:00+09:00,56600.0,56600.0,56600.0,56500.0,56600.0,106273
2020-02-26 10:15:00+09:00,56600.0,56600.0,56700.0,56500.0,56600.0,648489
2020-02-26 10:20:00+09:00,56600.0,56600.0,56600.0,56500.0,56600.0,129961
2020-02-26 10:25:00+09:00,56600.0,56600.0,56600.0,56500.0,56500.0,100400
2020-02-26 10:30:00+09:00,56600.0,56600.0,56600.0,56500.0,56600.0,110566
2020-02-26 10:35:00+09:00,56600.0,56600.0,56700.0,56500.0,56600.0,468589
2020-02-26 10:40:00+09:00,56300.0,56300.0,56600.0,56300.0,56600.0,602806
2020-02-26 10:45:00+09:00,56400.0,56400.0,56500.0,56300.0,56400.0,498452
2020-02-26 10:50:00+09:00,56400.0,56400.0,56500.0,56300.0,56300.0,292850
2020-02-26 10:55:00+09:00,56400.0,56400.0,56500.0,56300.0,56400.0,209389
2020-02-26 11:00:00+09:00,56400.0,56400.0,56400.0,56300.0,56400.0,89996
2020-02-26 11:05:00+09:00,56300.0,56300.0,56400.0,56300.0,56400.0,67327
2020-02-26 11:10:00+09:00,56600.0,56600.0,56600.0,56300.0,56300.0,538307
2020-02-26 11:15:00+09:00,56600.0,56600.0,56700.0,56500.0,56600.0,200195
2020-02-26 11:20:00+09:00,56600.0,56600.0,56600.0,56500.0,56600.0,65067
2020-02-26 11:25:00+09:00,56600.0,56600.0,56600.0,56500.0,56600.0,68188
2020-02-26 11:30:00+09:00,56700.0,56700.0,56700.0,56500.0,56500.0,171327
2020-02-26 11:35:00+09:00,56700.0,56700.0,56800.0,56600.0,56700.0,157445
2020-02-26 11:40:00+09:00,56700.0,56700.0,56800.0,56600.0,56800.0,237941
2020-02-26 11:45:00+09:00,56600.0,56600.0,56700.0,56500.0,56700.0,191847
2020-02-26 11:50:00+09:00,56600.0,56600.0,56700.0,56500.0,56500.0,209342
2020-02-26 11:55:00+09:00,56700.0,56700.0,56700.0,56500.0,56600.0,154721
2020-02-26 12:00:00+09:00,56700.0,56700.0,56800.0,56600.0,56700.0,162992
2020-02-26 12:05:00+09:00,56700.0,56700.0,56700.0,56600.0,56700.0,74193
2020-02-26 12:10:00+09:00,56800.0,56800.0,56800.0,56600.0,56700.0,135014
2020-02-26 12:15:00+09:00,56700.0,56700.0,56800.0,56600.0,56800.0,164997
2020-02-26 12:20:00+09:00,56700.0,56700.0,56700.0,56600.0,56700.0,38403
2020-02-26 12:25:00+09:00,56800.0,56800.0,56800.0,56600.0,56700.0,189670
2020-02-26 12:30:00+09:00,56800.0,56800.0,56800.0,56600.0,56800.0,243922
2020-02-26 12:35:00+09:00,56900.0,56900.0,56900.0,56700.0,56800.0,192295
2020-02-26 12:40:00+09:00,57000.0,57000.0,57000.0,56800.0,56900.0,362038
2020-02-26 12:45:00+09:00,57000.0,57000.0,57000.0,56900.0,57000.0,128396
2020-02-26 12:50:00+09:00,56900.0,56900.0,57000.0,56800.0,57000.0,287827
2020-02-26 12:55:00+09:00,56900.0,56900.0,57000.0,56800.0,56900.0,221405
2020-02-26 13:00:00+09:00,56900.0,56900.0,56900.0,56800.0,56900.0,53985
2020-02-26 13:05:00+09:00,56800.0,56800.0,56900.0,56600.0,56900.0,388969
2020-02-26 13:10:00+09:00,56700.0,56700.0,56800.0,56600.0,56800.0,154130
2020-02-26 13:15:00+09:00,56700.0,56700.0,56700.0,56500.0,56700.0,280751
2020-02-26 13:20:00+09:00,56800.0,56800.0,56800.0,56600.0,56700.0,162745
2020-02-26 13:25:00+09:00,56600.0,56600.0,56800.0,56600.0,56800.0,166812
2020-02-26 13:30:00+09:00,56600.0,56600.0,56700.0,56500.0,56700.0,430456
2020-02-26 13:35:00+09:00,56700.0,56700.0,56700.0,56600.0,56600.0,112027
2020-02-26 13:40:00+09:00,56600.0,56600.0,56700.0,56500.0,56600.0,189928
2020-02-26 13:45:00+09:00,56700.0,56700.0,56700.0,56500.0,56600.0,141627
2020-02-26 13:50:00+09:00,56700.0,56700.0,56700.0,56600.0,56700.0,82030
2020-02-26 13:55:00+09:00,56600.0,56600.0,56700.0,56500.0,56700.0,201799
2020-02-26 14:00:00+09:00,56600.0,56600.0,56600.0,56500.0,56600.0,110495
2020-02-26 14:05:00+09:00,56600.0,56600.0,56600.0,56500.0,56600.0,72013
2020-02-26 14:10:00+09:00,56600.0,56600.0,56700.0,56500.0,56600.0,521931
2020-02-26 14:15:00+09:00,56700.0,56700.0,56700.0,56500.0,56600.0,136345
2020-02-26 14:20:00+09:00,56700.0,56700.0,56700.0,56500.0,56700.0,321900
2020-02-26 14:25:00+09:00,56700.0,56700.0,56700.0,56500.0,56600.0,120877
2020-02-26 14:30:00+09:00,56700.0,56700.0,56700.0,56600.0,56600.0,75876
2020-02-26 14:35:00+09:00,56700.0,56700.0,56700.0,56600.0,56700.0,109820
2020-02-26 14:40:00+09:00,56700.0,56700.0,56700.0,56600.0,56700.0,198186
2020-02-26 14:45:00+09:00,56700.0,56700.0,56700.0,56600.0,56700.0,103894
2020-02-26 14:50:00+09:00,56700.0,56700.0,56800.0,56600.0,56700.0,380214
2020-02-26 14:55:00+09:00,56900.0,56900.0,56900.0,56700.0,56800.0,307031
2020-02-27 09:00:00+09:00,56200.0,56200.0,56400.0,56100.0,56300.0,0
2020-02-27 09:05:00+09:00,56200.0,56200.0,56200.0,56000.0,56200.0,670386
2020-02-27 09:10:00+09:00,56500.0,56500.0,56500.0,56100.0,56200.0,711889
2020-02-27 09:15:00+09:00,56600.0,56600.0,56700.0,56300.0,56500.0,685212
2020-02-27 09:20:00+09:00,56700.0,56700.0,56700.0,56400.0,56600.0,365732
2020-02-27 09:25:00+09:00,56700.0,56700.0,56900.0,56600.0,56700.0,480985
2020-02-27 09:30:00+09:00,56700.0,56700.0,56800.0,56500.0,56700.0,401755
2020-02-27 09:35:00+09:00,56500.0,56500.0,56800.0,56500.0,56700.0,368550
2020-02-27 09:40:00+09:00,56500.0,56500.0,56700.0,56300.0,56600.0,524041
2020-02-27 09:45:00+09:00,56300.0,56300.0,56500.0,56100.0,56500.0,477685
2020-02-27 09:50:00+09:00,56200.0,56200.0,56300.0,56100.0,56300.0,238063
2020-02-27 09:55:00+09:00,56300.0,56300.0,56300.0,56100.0,56200.0,273688
2020-02-27 10:00:00+09:00,55800.0,55800.0,56200.0,55800.0,56200.0,1237604
2020-02-27 10:05:00+09:00,55800.0,55800.0,55900.0,55700.0,55800.0,473041
2020-02-27 10:10:00+09:00,56000.0,56000.0,56000.0,55800.0,55900.0,174420
2020-02-27 10:15:00+09:00,56000.0,56000.0,56000.0,55800.0,56000.0,243144
2020-02-27 10:20:00+09:00,56000.0,56000.0,56000.0,55900.0,56000.0,103966
2020-02-27 10:25:00+09:00,55700.0,55700.0,56000.0,55700.0,55900.0,404845
2020-02-27 10:30:00+09:00,55700.0,55700.0,55900.0,55700.0,55800.0,232311
2020-02-27 10:35:00+09:00,55500.0,55500.0,55800.0,55500.0,55700.0,622722
2020-02-27 10:40:00+09:00,55800.0,55800.0,55800.0,55500.0,55500.0,427093
2020-02-27 10:45:00+09:00,55800.0,55800.0,55900.0,55700.0,55800.0,140124
2020-02-27 10:50:00+09:00,55700.0,55700.0,55900.0,55600.0,55800.0,301153
2020-02-27 10:55:00+09:00,55600.0,55600.0,55800.0,55600.0,55700.0,207700
2020-02-27 11:00:00+09:00,55700.0,55700.0,55700.0,55600.0,55700.0,51392
2020-02-27 11:05:00+09:00,55700.0,55700.0,55700.0,55600.0,55600.0,59230
2020-02-27 11:10:00+09:00,55800.0,55800.0,55800.0,55600.0,55600.0,190089
2020-02-27 11:15:00+09:00,55800.0,55800.0,55800.0,55600.0,55800.0,255369
2020-02-27 11:20:00+09:00,55600.0,55600.0,55800.0,55600.0,55800.0,118203
2020-02-27 11:25:00+09:00,55700.0,55700.0,55700.0,55600.0,55700.0,49180
2020-02-27 11:30:00+09:00,55700.0,55700.0,55800.0,55600.0,55600.0,273022
2020-02-27 11:35:00+09:00,55700.0,55700.0,55800.0,55600.0,55700.0,98282
2020-02-27 11:40:00+09:00,55800.0,55800.0,55900.0,55700.0,55700.0,265152
2020-02-27 11:45:00+09:00,55800.0,55800.0,55800.0,55700.0,55800.0,104778
2020-02-27 11:50:00+09:00,55900.0,55900.0,55900.0,55700.0,55800.0,271174
2020-02-27 11:55:00+09:00,55900.0,55900.0,55900.0,55800.0,55800.0,45565
2020-02-27 12:00:00+09:00,56000.0,56000.0,56000.0,55800.0,55900.0,116007
2020-02-27 12:05:00+09:00,56100.0,56100.0,56100.0,55900.0,56000.0,104835
2020-02-27 12:10:00+09:00,56100.0,56100.0,56200.0,56000.0,56100.0,247869
2020-02-27 12:15:00+09:00,56300.0,56300.0,56300.0,56000.0,56100.0,145788
2020-02-27 12:20:00+09:00,56300.0,56300.0,56400.0,56200.0,56300.0,186951
2020-02-27 12:25:00+09:00,56300.0,56300.0,56400.0,56200.0,56300.0,97686
2020-02-27 12:30:00+09:00,56200.0,56200.0,56400.0,56100.0,56400.0,215142
2020-02-27 12:35:00+09:00,56100.0,56100.0,56300.0,56100.0,56200.0,93011
2020-02-27 12:40:00+09:00,56200.0,56200.0,56300.0,56100.0,56100.0,110493
2020-02-27 12:45:00+09:00,56300.0,56300.0,56300.0,56200.0,56300.0,28652
2020-02-27 12:50:00+09:00,56200.0,56200.0,56300.0,56100.0,56300.0,83663
2020-02-27 12:55:00+09:00,56100.0,56100.0,56200.0,56000.0,56200.0,128435
2020-02-27 13:00:00+09:00,56000.0,56000.0,56100.0,56000.0,56100.0,46390
2020-02-27 13:05:00+09:00,56200.0,56200.0,56200.0,56000.0,56100.0,121861
2020-02-27 13:10:00+09:00,56100.0,56100.0,56200.0,56000.0,56200.0,141358
2020-02-27 13:15:00+09:00,56100.0,56100.0,56100.0,56000.0,56100.0,57058
2020-02-27 13:20:00+09:00,56100.0,56100.0,56200.0,56000.0,56100.0,147592
2020-02-27 13:25:00+09:00,56100.0,56100.0,56200.0,56000.0,56100.0,81657
2020-02-27 13:30:00+09:00,55900.0,55900.0,56100.0,55800.0,56100.0,327197
2020-02-27 13:35:00+09:00,55900.0,55900.0,56100.0,55800.0,55800.0,343962
2020-02-27 13:40:00+09:00,56000.0,56000.0,56100.0,55900.0,56000.0,116832
2020-02-27 13:45:00+09:00,56200.0,56200.0,56200.0,56000.0,56100.0,98111
2020-02-27 13:50:00+09:00,56000.0,56000.0,56200.0,55900.0,56100.0,156638
2020-02-27 13:55:00+09:00,55900.0,55900.0,56000.0,55800.0,56000.0,251512
2020-02-27 14:00:00+09:00,56000.0,56000.0,56100.0,55800.0,55900.0,224718
2020-02-27 14:05:00+09:00,56100.0,56100.0,56100.0,55900.0,56000.0,161983
2020-02-27 14:10:00+09:00,56000.0,56000.0,56100.0,56000.0,56100.0,51385
2020-02-27 14:15:00+09:00,56000.0,56000.0,56100.0,56000.0,56100.0,78525
2020-02-27 14:20:00+09:00,56100.0,56100.0,56200.0,56000.0,56100.0,350327
2020-02-27 14:25:00+09:00,56100.0,56100.0,56200.0,55900.0,56100.0,406382
2020-02-27 14:30:00+09:00,56100.0,56100.0,56300.0,56100.0,56200.0,218889
2020-02-27 14:35:00+09:00,56300.0,56300.0,56300.0,56100.0,56100.0,257754
2020-02-27 14:40:00+09:00,56000.0,56000.0,56300.0,56000.0,56200.0,388075
2020-02-27 14:45:00+09:00,56000.0,56000.0,56100.0,55900.0,56000.0,174385
2020-02-27 14:50:00+09:00,56200.0,56200.0,56300.0,56000.0,56000.0,229914
2020-02-27 14:55:00+09:00,56300.0,56300.0,56400.0,56200.0,56200.0,307203
2020-02-28 09:00:00+09:00,55200.0,55200.0,55200.0,54900.0,55000.0,0
2020-02-28 09:05:00+09:00,55300.0,55300.0,55500.0,55100.0,55200.0,664912
2020-02-28 09:10:00+09:00,55300.0,55300.0,55300.0,55100.0,55300.0,373118
2020-02-28 09:15:00+09:00,55200.0,55200.0,55300.0,55000.0,55200.0,484743
2020-02-28 09:20:00+09:00,55100.0,55100.0,55200.0,54900.0,55200.0,906885
2020-02-28 09:25:00+09:00,55000.0,55000.0,55100.0,54900.0,55100.0,296371
2020-02-28 09:30:00+09:00,55000.0,55000.0,55100.0,54800.0,54900.0,528447
2020-02-28 09:35:00+09:00,54900.0,54900.0,55100.0,54800.0,55100.0,320486
2020-02-28 09:40:00+09:00,55000.0,55000.0,55000.0,54800.0,55000.0,198266
2020-02-28 09:45:00+09:00,55100.0,55100.0,55200.0,54900.0,55000.0,406830
2020-02-28 09:50:00+09:00,55100.0,55100.0,55200.0,55000.0,55100.0,107733
2020-02-28 09:55:00+09:00,55300.0,55300.0,55300.0,55000.0,55200.0,318460
2020-02-28 10:00:00+09:00,55200.0,55200.0,55400.0,55200.0,55300.0,386649
2020-02-28 10:05:00+09:00,55300.0,55300.0,55300.0,55100.0,55300.0,267908
2020-02-28 10:10:00+09:00,55100.0,55100.0,55300.0,55000.0,55300.0,233869
2020-02-28 10:15:00+09:00,55200.0,55200.0,55200.0,55000.0,55100.0,98136
2020-02-28 10:20:00+09:00,55100.0,55100.0,55200.0,55000.0,55100.0,239410
2020-02-28 10:25:00+09:00,55100.0,55100.0,55100.0,55000.0,55100.0,119335
2020-02-28 10:30:00+09:00,55000.0,55000.0,55100.0,55000.0,55100.0,103750
2020-02-28 10:35:00+09:00,55000.0,55000.0,55100.0,55000.0,55100.0,85282
2020-02-28 10:40:00+09:00,55000.0,55000.0,55100.0,54900.0,55100.0,389869
2020-02-28 10:45:00+09:00,55000.0,55000.0,55100.0,54900.0,54900.0,361244
2020-02-28 10:50:00+09:00,55000.0,55000.0,55100.0,54900.0,55000.0,147300
2020-02-28 10:55:00+09:00,54900.0,54900.0,55000.0,54900.0,55000.0,120975
2020-02-28 11:00:00+09:00,55000.0,55000.0,55000.0,54900.0,55000.0,74150
2020-02-28 11:05:00+09:00,54900.0,54900.0,55000.0,54800.0,55000.0,373191
2020-02-28 11:10:00+09:00,55100.0,55100.0,55100.0,54800.0,54900.0,550317
2020-02-28 11:15:00+09:00,55000.0,55000.0,55100.0,55000.0,55100.0,181816
2020-02-28 11:20:00+09:00,55100.0,55100.0,55100.0,55000.0,55100.0,48970
2020-02-28 11:25:00+09:00,55100.0,55100.0,55100.0,55000.0,55100.0,52235
2020-02-28 11:30:00+09:00,55000.0,55000.0,55100.0,54900.0,55100.0,300307
2020-02-28 11:35:00+09:00,54900.0,54900.0,55000.0,54900.0,55000.0,151432
2020-02-28 11:40:00+09:00,55000.0,55000.0,55000.0,54800.0,55000.0,352400
2020-02-28 11:45:00+09:00,54900.0,54900.0,55000.0,54800.0,54900.0,176105
2020-02-28 11:50:00+09:00,54900.0,54900.0,54900.0,54800.0,54900.0,49761
2020-02-28 11:55:00+09:00,54700.0,54700.0,54900.0,54700.0,54900.0,397259
2020-02-28 12:00:00+09:00,54800.0,54800.0,54800.0,54700.0,54800.0,207397
2020-02-28 12:05:00+09:00,54800.0,54800.0,54800.0,54700.0,54700.0,114808
2020-02-28 12:10:00+09:00,54600.0,54600.0,54800.0,54500.0,54700.0,651144
2020-02-28 12:15:00+09:00,54600.0,54600.0,54700.0,54500.0,54600.0,399717
2020-02-28 12:20:00+09:00,54600.0,54600.0,54600.0,54500.0,54600.0,116410
2020-02-28 12:25:00+09:00,54600.0,54600.0,54600.0,54500.0,54500.0,140415
2020-02-28 12:30:00+09:00,54500.0,54500.0,54600.0,54500.0,54600.0,183997
2020-02-28 12:35:00+09:00,54500.0,54500.0,54600.0,54500.0,54600.0,257662
2020-02-28 12:40:00+09:00,54300.0,54300.0,54600.0,54300.0,54600.0,783637
2020-02-28 12:45:00+09:00,54400.0,54400.0,54400.0,54300.0,54400.0,270862
2020-02-28 12:50:00+09:00,54400.0,54400.0,54600.0,54300.0,54300.0,583477
2020-02-28 12:55:00+09:00,54600.0,54600.0,54600.0,54400.0,54400.0,156564
2020-02-28 13:00:00+09:00,54500.0,54500.0,54700.0,54400.0,54600.0,455096
2020-02-28 13:05:00+09:00,54300.0,54300.0,54500.0,54300.0,54500.0,337896
2020-02-28 13:10:00+09:00,54300.0,54300.0,54500.0,54300.0,54400.0,408565
2020-02-28 13:15:00+09:00,54400.0,54400.0,54400.0,54300.0,54400.0,208124
2020-02-28 13:20:00+09:00,54500.0,54500.0,54500.0,54300.0,54400.0,130641
2020-02-28 13:25:00+09:00,54500.0,54500.0,54500.0,54400.0,54500.0,135122
2020-02-28 13:30:00+09:00,54500.0,54500.0,54600.0,54400.0,54500.0,273162
2020-02-28 13:35:00+09:00,54600.0,54600.0,54600.0,54500.0,54600.0,78367
2020-02-28 13:40:00+09:00,54500.0,54500.0,54600.0,54400.0,54600.0,217061
2020-02-28 13:45:00+09:00,54400.0,54400.0,54500.0,54400.0,54500.0,383928
2020-02-28 13:50:00+09:00,54500.0,54500.0,54600.0,54400.0,54500.0,284910
2020-02-28 13:55:00+09:00,54500.0,54500.0,54600.0,54400.0,54400.0,301179
2020-02-28 14:00:00+09:00,54500.0,54500.0,54500.0,54400.0,54500.0,77454
2020-02-28 14:05:00+09:00,54400.0,54400.0,54500.0,54300.0,54500.0,304922
2020-02-28 14:10:00+09:00,54400.0,54400.0,54500.0,54300.0,54400.0,460141
2020-02-28 14:15:00+09:00,54400.0,54400.0,54500.0,54300.0,54400.0,263036
2020-02-28 14:20:00+09:00,54300.0,54300.0,54400.0,54300.0,54300.0,168780
2020-02-28 14:25:00+09:00,54300.0,54300.0,54400.0,54300.0,54400.0,193860
2020-02-28 14:30:00+09:00,54600.0,54600.0,54600.0,54300.0,54400.0,611892
2020-02-28 14:35:00+09:00,54300.0,54300.0,54600.0,54300.0,54500.0,393751
2020-02-28 14:40:00+09:00,54400.0,54400.0,54400.0,54300.0,54400.0,128607
2020-02-28 14:45:00+09:00,54400.0,54400.0,54500.0,54300.0,54400.0,440580
2020-02-28 14:50:00+09:00,54300.0,54300.0,54400.0,54300.0,54400.0,132897
2020-02-28 14:55:00+09:00,54400.0,54400.0,54400.0,54300.0,54400.0,160937
2020-03-02 09:00:00+09:00,54600.0,54600.0,54800.0,54300.0,54300.0,0
2020-03-02 09:05:00+09:00,54600.0,54600.0,54700.0,54500.0,54600.0,556779
2020-03-02 09:10:00+09:00,54300.0,54300.0,54600.0,54200.0,54600.0,684202
2020-03-02 09:15:00+09:00,54000.0,54000.0,54300.0,53800.0,54300.0,1060004
2020-03-02 09:20:00+09:00,54100.0,54100.0,54100.0,53900.0,54000.0,268259
2020-03-02 09:25:00+09:00,53900.0,53900.0,54100.0,53800.0,54100.0,394159
2020-03-02 09:30:00+09:00,53800.0,53800.0,53900.0,53600.0,53900.0,532282
2020-03-02 09:35:00+09:00,53700.0,53700.0,53800.0,53600.0,53800.0,244168
2020-03-02 09:40:00+09:00,53800.0,53800.0,53800.0,53600.0,53700.0,362864
2020-03-02 09:45:00+09:00,54000.0,54000.0,54000.0,53700.0,53800.0,470967
2020-03-02 09:50:00+09:00,54000.0,54000.0,54200.0,53900.0,54000.0,378369
2020-03-02 09:55:00+09:00,54100.0,54100.0,54100.0,53900.0,54000.0,192634
2020-03-02 10:00:00+09:00,54100.0,54100.0,54200.0,54000.0,54100.0,409812
2020-03-02 10:05:00+09:00,54200.0,54200.0,54200.0,54000.0,54100.0,241109
2020-03-02 10:10:00+09:00,54200.0,54200.0,54400.0,54200.0,54200.0,576384
2020-03-02 10:15:00+09:00,54400.0,54400.0,54500.0,54200.0,54300.0,329669
2020-03-02 10:20:00+09:00,54700.0,54700.0,54700.0,54300.0,54400.0,450988
2020-03-02 10:25:00+09:00,54700.0,54700.0,54800.0,54500.0,54700.0,560964
2020-03-02 10:30:00+09:00,55100.0,55100.0,55100.0,54600.0,54700.0,1006663
2020-03-02 10:35:00+09:00,55100.0,55100.0,55200.0,54900.0,55100.0,497959
2020-03-02 10:40:00+09:00,55100.0,55100.0,55400.0,55000.0,55100.0,676879
